,date,home_team,away_team,home_team_continent,away_team_continent,home_team_fifa_rank,away_team_fifa_rank,home_team_total_fifa_points,away_team_total_fifa_points,home_team_score,away_team_score,tournament,city,country,neutral_location,shoot_out,home_team_result,Overal_23_home,Potencial_23_home,Overal_23_away,Potencial_23_away,Overal_22_home,Potencial_22_home,Overal_22_away,Potencial_22_away,Overal_21_home,Potencial_21_home,Overal_21_away,Potencial_21_away,Overal_20_home,Potencial_20_home,Overal_20_away,Potencial_20_away,Overal_19_home,Potencial_19_home,Overal_19_away,Potencial_19_away,Overal_18_home,Potencial_18_home,Overal_18_away,Potencial_18_away,Overal_17_home,Potencial_17_home,Overal_17_away,Potencial_17_away,result,ndate,away_team_cod,home_team_cod
20394,2018-06-17,Germany,Mexico,Europe,North America,1,15,1558,989,0,1,FIFA World Cup,Moscow,Russia,True,No,Lose,63.50481695568401,71.28516377649326,62.40229885057471,71.69731800766283,66.72767857142857,72.17767857142857,67.16025641025641,72.50320512820512,66.10463121783876,72.14493996569469,66.11111111111111,71.92140921409214,66.34207968901846,72.55102040816327,65.45664739884393,71.82947976878613,66.20805369127517,71.66275167785236,65.62290502793296,71.63966480446928,66.10708117443869,71.63730569948187,65.77900552486187,71.12983425414365,67.91053391053391,73.48484848484848,66.22028985507247,70.6376811594203,0,2018-06-17,28,6
20395,2018-06-17,Brazil,Switzerland,South America,Europe,2,6,1430,1198,1,1,FIFA World Cup,Rostov-on-Don,Russia,True,No,Draw,70.55658627087199,74.7291280148423,61.54255319148936,71.73404255319149,72.4114774114774,74.91086691086691,67.17582417582418,73.35714285714286,72.19235511713933,75.15043156596793,65.04433497536945,73.2512315270936,71.99065420560747,74.92640186915888,65.45945945945945,73.14594594594594,71.16169154228855,73.17412935323384,65.66826923076923,71.72596153846153,70.90794451450189,72.74653215636822,64.33333333333333,71.20779220779221,69.88465845464725,71.53751399776036,64.13084112149532,70.63084112149532,0,2018-06-17,35,15
20396,2018-06-18,Sweden,Korea Republic,Europe,Asia,24,57,879,543,1,0,FIFA World Cup,Nizhny Novgorod,Russia,True,No,Win,60.130434782608695,69.22049689440993,55.24295774647887,65.36619718309859,66.33079847908745,70.95437262357414,65.45762711864407,69.1864406779661,65.54980079681275,71.5378486055777,64.98611111111111,70.35416666666667,63.803212851405625,70.56224899598394,63.69109947643979,69.06282722513089,63.73297002724796,69.08446866485014,63.607669616519175,67.49557522123894,63.87301587301587,69.4021164021164,64.34638554216868,67.91566265060241,64.37260273972603,69.04657534246576,64.22865853658537,67.86280487804878,1,2018-06-18,25,9
20398,2018-06-18,Tunisia,England,Africa,Europe,21,12,909,1050,1,2,FIFA World Cup,Volgograd,Russia,True,No,Lose,66.48,72.32,61.0842586544742,70.3004572175049,67.67647058823529,71.02941176470588,64.3170731707317,70.6119241192412,67.44117647058823,71.20588235294117,63.34104046242775,70.95838150289018,67.48387096774194,71.80645161290323,62.85866517106001,71.21536735838474,68.36585365853658,70.8780487804878,63.5661853188929,70.2653429602888,68.025,70.7,63.28328267477204,70.11671732522797,68.5,71.94444444444444,62.757371007371006,69.43611793611794,0,2018-06-18,1,43
20399,2018-06-19,Colombia,Japan,South America,Asia,16,61,985,520,1,2,FIFA World Cup,Saransk,Russia,True,No,Lose,64.03180212014134,71.26855123674912,62.0,68.87037037037037,69.3385214007782,73.46692607003891,66.47887323943662,70.71830985915493,68.29681978798587,73.56890459363957,65.25429553264605,70.05154639175258,65.98272138228941,71.57451403887688,64.62951807228916,69.46385542168674,65.578073089701,70.83222591362126,63.471111111111114,67.35555555555555,65.61485319516407,71.04317789291882,62.31923890063425,66.13107822410149,65.55614035087719,70.74035087719298,62.19777777777778,65.82444444444444,0,2018-06-19,62,24
20400,2018-06-19,Poland,Senegal,Europe,Africa,8,27,1182,837,1,2,FIFA World Cup,Moscow,Russia,True,No,Lose,59.73170731707317,70.2530487804878,66.49107142857143,72.78571428571429,65.52490421455938,71.57471264367815,69.16778523489933,72.95302013422818,63.70261437908497,71.37254901960785,67.92805755395683,72.83453237410072,63.57936507936508,71.38492063492063,68.5982905982906,73.58974358974359,63.068249258160236,68.90504451038575,68.74015748031496,73.06299212598425,64.26993865030674,69.03680981595092,68.53846153846153,72.70769230769231,64.2185628742515,68.59880239520957,68.70731707317073,73.4308943089431,0,2018-06-19,27,8
20402,2018-06-20,Portugal,Morocco,Europe,Africa,4,41,1273,685,1,0,FIFA World Cup,Moscow,Russia,True,No,Win,68.55325443786982,75.53846153846153,67.34482758620689,73.96551724137932,70.63559322033899,75.545197740113,69.99065420560747,74.08411214953271,70.32336956521739,75.8179347826087,70.06382978723404,74.24468085106383,70.79938271604938,75.97839506172839,69.94252873563218,74.51724137931035,71.05637982195846,75.01780415430267,70.12941176470588,73.91764705882353,70.80838323353294,74.91916167664671,69.65882352941176,73.75294117647059,70.31476323119777,74.58774373259052,70.24,74.41333333333333,1,2018-06-20,46,18
20403,2018-06-20,Uruguay,Saudi Arabia,South America,Asia,14,67,1018,465,1,0,FIFA World Cup,Rostov-on-Don,Russia,True,No,Win,65.01199040767386,71.31654676258992,54.915,63.465,70.22222222222223,74.4074074074074,65.13333333333334,67.98333333333333,68.15576323987538,72.72274143302181,61.79381443298969,66.31958762886597,68.79577464788733,73.55633802816901,60.608695652173914,65.70048309178743,70.48611111111111,73.47222222222223,60.82874617737003,66.26605504587155,70.06122448979592,73.57142857142857,61.614197530864196,66.37654320987654,69.60645161290323,72.50967741935484,60.82960893854749,64.96368715083798,1,2018-06-20,69,21
20405,2018-06-21,Denmark,Australia,Europe,Oceania,12,36,1051,718,1,1,FIFA World Cup,Samara,Russia,True,No,Draw,62.70044052863436,72.34361233480176,58.257009345794394,66.64018691588785,66.68181818181819,71.65530303030303,63.73888888888889,68.72222222222223,65.19421487603306,72.63223140495867,63.0551724137931,69.0896551724138,63.84251968503937,71.42125984251969,62.45810055865922,68.89944134078212,63.52870090634441,70.54078549848943,62.44351464435147,68.23012552301255,62.780281690140846,69.50704225352112,62.29694323144105,68.46724890829694,62.985380116959064,69.14035087719299,62.0548523206751,67.84810126582279,0,2018-06-21,33,17
20407,2018-06-21,Argentina,Croatia,South America,Europe,5,20,1241,945,0,3,FIFA World Cup,Nizhny Novgorod,Russia,True,No,Lose,66.84460260972716,73.29300118623962,68.21604938271605,73.6358024691358,70.3096926713948,74.2517730496454,70.27142857142857,75.27142857142857,69.61398963730569,74.70207253886011,69.37086092715232,74.67549668874172,69.39066059225513,74.35990888382688,69.48550724637681,74.97101449275362,68.62554112554112,73.31493506493507,69.62790697674419,74.26356589147287,67.81204569055036,72.75700934579439,69.72,74.31,67.37937219730942,71.64843049327354,68.38983050847457,73.0,0,2018-06-21,8,12
20408,2018-06-22,Brazil,Costa Rica,South America,North America,2,23,1430,884,2,0,FIFA World Cup,Saint Petersburg,Russia,True,No,Win,70.55658627087199,74.7291280148423,67.73333333333333,70.66666666666667,72.4114774114774,74.91086691086691,69.18518518518519,70.70370370370371,72.19235511713933,75.15043156596793,68.0625,70.1875,71.99065420560747,74.92640186915888,68.28125,70.90625,71.16169154228855,73.17412935323384,68.10344827586206,71.0,70.90794451450189,72.74653215636822,68.29032258064517,71.58064516129032,69.88465845464725,71.53751399776036,70.15384615384616,72.57692307692308,1,2018-06-22,16,15
20410,2018-06-22,Serbia,Switzerland,Europe,Europe,34,6,750,1198,1,2,FIFA World Cup,Kaliningrad,Russia,True,No,Lose,67.0603448275862,72.10344827586206,61.54255319148936,71.73404255319149,70.856,74.176,67.17582417582418,73.35714285714286,69.62121212121212,73.86363636363636,65.04433497536945,73.2512315270936,69.6,74.16923076923077,65.45945945945945,73.14594594594594,70.08333333333333,73.28030303030303,65.66826923076923,71.72596153846153,70.23255813953489,73.67441860465117,64.33333333333333,71.20779220779221,70.02985074626865,73.64179104477611,64.13084112149532,70.63084112149532,0,2018-06-22,35,48
20411,2018-06-23,Belgium,Tunisia,Europe,Africa,3,21,1298,909,5,2,FIFA World Cup,Moscow,Russia,True,No,Win,64.15413533834587,73.99248120300751,66.48,72.32,68.99625468164794,74.9625468164794,67.67647058823529,71.02941176470588,67.90780141843972,74.68085106382979,67.44117647058823,71.20588235294117,68.48559670781893,75.48971193415638,67.48387096774194,71.80645161290323,68.26966292134831,74.31086142322097,68.36585365853658,70.8780487804878,67.86971830985915,73.53873239436619,68.025,70.7,68.20454545454545,73.74621212121212,68.5,71.94444444444444,1,2018-06-23,3,37
20412,2018-06-23,Korea Republic,Mexico,Asia,North America,57,15,543,989,1,2,FIFA World Cup,Rostov-on-Don,Russia,True,No,Lose,55.24295774647887,65.36619718309859,62.40229885057471,71.69731800766283,65.45762711864407,69.1864406779661,67.16025641025641,72.50320512820512,64.98611111111111,70.35416666666667,66.11111111111111,71.92140921409214,63.69109947643979,69.06282722513089,65.45664739884393,71.82947976878613,63.607669616519175,67.49557522123894,65.62290502793296,71.63966480446928,64.34638554216868,67.91566265060241,65.77900552486187,71.12983425414365,64.22865853658537,67.86280487804878,66.22028985507247,70.6376811594203,0,2018-06-23,28,23
20413,2018-06-23,Germany,Sweden,Europe,Europe,1,24,1558,879,2,1,FIFA World Cup,Sochi,Russia,True,No,Win,63.50481695568401,71.28516377649326,60.130434782608695,69.22049689440993,66.72767857142857,72.17767857142857,66.33079847908745,70.95437262357414,66.10463121783876,72.14493996569469,65.54980079681275,71.5378486055777,66.34207968901846,72.55102040816327,63.803212851405625,70.56224899598394,66.20805369127517,71.66275167785236,63.73297002724796,69.08446866485014,66.10708117443869,71.63730569948187,63.87301587301587,69.4021164021164,67.91053391053391,73.48484848484848,64.37260273972603,69.04657534246576,1,2018-06-23,26,6
20415,2018-06-24,Japan,Senegal,Asia,Africa,61,27,520,837,2,2,FIFA World Cup,Ekaterinburg,Russia,True,No,Draw,62.0,68.87037037037037,66.49107142857143,72.78571428571429,66.47887323943662,70.71830985915493,69.16778523489933,72.95302013422818,65.25429553264605,70.05154639175258,67.92805755395683,72.83453237410072,64.62951807228916,69.46385542168674,68.5982905982906,73.58974358974359,63.471111111111114,67.35555555555555,68.74015748031496,73.06299212598425,62.31923890063425,66.13107822410149,68.53846153846153,72.70769230769231,62.19777777777778,65.82444444444444,68.70731707317073,73.4308943089431,0,2018-06-24,27,62
20416,2018-06-24,Poland,Colombia,Europe,South America,8,16,1182,985,0,3,FIFA World Cup,Kazan,Russia,True,No,Lose,59.73170731707317,70.2530487804878,64.03180212014134,71.26855123674912,65.52490421455938,71.57471264367815,69.3385214007782,73.46692607003891,63.70261437908497,71.37254901960785,68.29681978798587,73.56890459363957,63.57936507936508,71.38492063492063,65.98272138228941,71.57451403887688,63.068249258160236,68.90504451038575,65.578073089701,70.83222591362126,64.26993865030674,69.03680981595092,65.61485319516407,71.04317789291882,64.2185628742515,68.59880239520957,65.55614035087719,70.74035087719298,0,2018-06-24,15,8
20417,2018-06-25,Russia,Uruguay,Europe,South America,70,14,456,1018,0,3,FIFA World Cup,Samara,Russia,False,No,Lose,65.96969696969697,74.0909090909091,65.01199040767386,71.31654676258992,70.23148148148148,74.98148148148148,70.22222222222223,74.4074074074074,70.03539823008849,75.80530973451327,68.15576323987538,72.72274143302181,69.39423076923077,75.8173076923077,68.79577464788733,73.55633802816901,69.4047619047619,75.64285714285714,70.48611111111111,73.47222222222223,66.31313131313131,71.62626262626263,70.06122448979592,73.57142857142857,66.31391585760518,71.3495145631068,69.60645161290323,72.50967741935484,0,2018-06-25,11,41
20418,2018-06-25,Saudi Arabia,Egypt,Asia,Africa,67,45,465,649,2,1,FIFA World Cup,Volgograd,Russia,True,No,Win,54.915,63.465,69.95652173913044,73.1304347826087,65.13333333333334,67.98333333333333,71.67857142857143,73.64285714285714,61.79381443298969,66.31958762886597,71.3529411764706,73.17647058823529,60.608695652173914,65.70048309178743,69.66071428571429,72.32142857142857,60.82874617737003,66.26605504587155,70.63333333333334,72.16666666666667,61.614197530864196,66.37654320987654,69.61538461538461,72.15384615384616,60.82960893854749,64.96368715083798,69.03225806451613,72.51612903225806,1,2018-06-25,67,70
20419,2018-06-25,Spain,Morocco,Europe,Africa,10,41,1125,685,2,2,FIFA World Cup,Kaliningrad,Russia,True,No,Draw,67.36464646464647,74.58080808080808,67.34482758620689,73.96551724137932,70.15899218071242,75.11555169417898,69.99065420560747,74.08411214953271,69.63019891500905,75.05244122965642,70.06382978723404,74.24468085106383,69.82713567839195,75.5396984924623,69.94252873563218,74.51724137931035,69.66326530612245,74.50834879406308,70.12941176470588,73.91764705882353,69.88502415458937,74.72946859903382,69.65882352941176,73.75294117647059,70.19740777666999,74.30209371884347,70.24,74.41333333333333,0,2018-06-25,46,0
20422,2018-06-26,Denmark,France,Europe,Europe,12,7,1051,1198,0,0,FIFA World Cup,Moscow,Russia,True,No,Draw,62.70044052863436,72.34361233480176,66.28819444444444,73.81597222222223,66.68181818181819,71.65530303030303,68.69604863221885,74.09219858156028,65.19421487603306,72.63223140495867,67.68004012036108,74.2617853560682,63.84251968503937,71.42125984251969,68.1907894736842,74.55811403508773,63.52870090634441,70.54078549848943,67.81634819532908,73.85244161358811,62.780281690140846,69.50704225352112,67.20429009193055,72.82022471910112,62.985380116959064,69.14035087719299,67.47248182762202,72.91796469366562,0,2018-06-26,44,17
20423,2018-06-26,Nigeria,Argentina,Africa,South America,48,5,617,1241,1,2,FIFA World Cup,Saint Petersburg,Russia,True,No,Lose,67.20869565217392,73.41739130434783,66.84460260972716,73.29300118623962,68.40140845070422,73.16197183098592,70.3096926713948,74.2517730496454,67.60740740740741,73.47407407407407,69.61398963730569,74.70207253886011,67.84496124031008,74.36434108527132,69.39066059225513,74.35990888382688,67.8119658119658,74.23076923076923,68.62554112554112,73.31493506493507,66.79230769230769,73.11538461538461,67.81204569055036,72.75700934579439,66.17054263565892,72.57364341085271,67.37937219730942,71.64843049327354,0,2018-06-26,30,45
20424,2018-06-26,Iceland,Croatia,Europe,Europe,22,20,908,945,1,2,FIFA World Cup,Rostov-on-Don,Russia,True,No,Lose,63.76744186046512,71.81395348837209,68.21604938271605,73.6358024691358,67.08510638297872,70.82978723404256,70.27142857142857,75.27142857142857,66.88679245283019,70.9622641509434,69.37086092715232,74.67549668874172,66.34146341463415,71.1951219512195,69.48550724637681,74.97101449275362,67.16666666666667,71.16666666666667,69.62790697674419,74.26356589147287,66.50980392156863,70.6470588235294,69.72,74.31,66.68,70.46,68.38983050847457,73.0,0,2018-06-26,8,39
20425,2018-06-27,Korea Republic,Germany,Asia,Europe,57,1,543,1558,2,0,FIFA World Cup,Kazan,Russia,True,No,Win,55.24295774647887,65.36619718309859,63.50481695568401,71.28516377649326,65.45762711864407,69.1864406779661,66.72767857142857,72.17767857142857,64.98611111111111,70.35416666666667,66.10463121783876,72.14493996569469,63.69109947643979,69.06282722513089,66.34207968901846,72.55102040816327,63.607669616519175,67.49557522123894,66.20805369127517,71.66275167785236,64.34638554216868,67.91566265060241,66.10708117443869,71.63730569948187,64.22865853658537,67.86280487804878,67.91053391053391,73.48484848484848,1,2018-06-27,24,23
20426,2018-06-27,Mexico,Sweden,North America,Europe,15,24,989,879,0,3,FIFA World Cup,Ekaterinburg,Russia,True,No,Lose,62.40229885057471,71.69731800766283,60.130434782608695,69.22049689440993,67.16025641025641,72.50320512820512,66.33079847908745,70.95437262357414,66.11111111111111,71.92140921409214,65.54980079681275,71.5378486055777,65.45664739884393,71.82947976878613,63.803212851405625,70.56224899598394,65.62290502793296,71.63966480446928,63.73297002724796,69.08446866485014,65.77900552486187,71.12983425414365,63.87301587301587,69.4021164021164,66.22028985507247,70.6376811594203,64.37260273972603,69.04657534246576,0,2018-06-27,26,26
20427,2018-06-27,Serbia,Brazil,Europe,South America,34,2,750,1430,0,2,FIFA World Cup,Moscow,Russia,True,No,Lose,67.0603448275862,72.10344827586206,70.55658627087199,74.7291280148423,70.856,74.176,72.4114774114774,74.91086691086691,69.62121212121212,73.86363636363636,72.19235511713933,75.15043156596793,69.6,74.16923076923077,71.99065420560747,74.92640186915888,70.08333333333333,73.28030303030303,71.16169154228855,73.17412935323384,70.23255813953489,73.67441860465117,70.90794451450189,72.74653215636822,70.02985074626865,73.64179104477611,69.88465845464725,71.53751399776036,0,2018-06-27,6,48
20428,2018-06-27,Switzerland,Costa Rica,Europe,North America,6,23,1198,884,2,2,FIFA World Cup,Nizhny Novgorod,Russia,True,No,Draw,61.54255319148936,71.73404255319149,67.73333333333333,70.66666666666667,67.17582417582418,73.35714285714286,69.18518518518519,70.70370370370371,65.04433497536945,73.2512315270936,68.0625,70.1875,65.45945945945945,73.14594594594594,68.28125,70.90625,65.66826923076923,71.72596153846153,68.10344827586206,71.0,64.33333333333333,71.20779220779221,68.29032258064517,71.58064516129032,64.13084112149532,70.63084112149532,70.15384615384616,72.57692307692308,0,2018-06-27,16,10
20429,2018-06-28,Japan,Poland,Asia,Europe,61,8,520,1182,0,1,FIFA World Cup,Volgograd,Russia,True,No,Lose,62.0,68.87037037037037,59.73170731707317,70.2530487804878,66.47887323943662,70.71830985915493,65.52490421455938,71.57471264367815,65.25429553264605,70.05154639175258,63.70261437908497,71.37254901960785,64.62951807228916,69.46385542168674,63.57936507936508,71.38492063492063,63.471111111111114,67.35555555555555,63.068249258160236,68.90504451038575,62.31923890063425,66.13107822410149,64.26993865030674,69.03680981595092,62.19777777777778,65.82444444444444,64.2185628742515,68.59880239520957,0,2018-06-28,4,62
20430,2018-06-28,Senegal,Colombia,Africa,South America,27,16,837,985,0,1,FIFA World Cup,Samara,Russia,True,No,Lose,66.49107142857143,72.78571428571429,64.03180212014134,71.26855123674912,69.16778523489933,72.95302013422818,69.3385214007782,73.46692607003891,67.92805755395683,72.83453237410072,68.29681978798587,73.56890459363957,68.5982905982906,73.58974358974359,65.98272138228941,71.57451403887688,68.74015748031496,73.06299212598425,65.578073089701,70.83222591362126,68.53846153846153,72.70769230769231,65.61485319516407,71.04317789291882,68.70731707317073,73.4308943089431,65.55614035087719,70.74035087719298,0,2018-06-28,15,46
20432,2018-06-28,England,Belgium,Europe,Europe,12,3,1050,1298,0,1,FIFA World Cup,Kaliningrad,Russia,True,No,Lose,61.0842586544742,70.3004572175049,64.15413533834587,73.99248120300751,64.3170731707317,70.6119241192412,68.99625468164794,74.9625468164794,63.34104046242775,70.95838150289018,67.90780141843972,74.68085106382979,62.85866517106001,71.21536735838474,68.48559670781893,75.48971193415638,63.5661853188929,70.2653429602888,68.26966292134831,74.31086142322097,63.28328267477204,70.11671732522797,67.86971830985915,73.53873239436619,62.757371007371006,69.43611793611794,68.20454545454545,73.74621212121212,0,2018-06-28,14,13
20433,2018-06-30,France,Argentina,Europe,South America,7,5,1198,1241,4,3,FIFA World Cup,Kazan,Russia,True,No,Win,66.28819444444444,73.81597222222223,66.84460260972716,73.29300118623962,68.69604863221885,74.09219858156028,70.3096926713948,74.2517730496454,67.68004012036108,74.2617853560682,69.61398963730569,74.70207253886011,68.1907894736842,74.55811403508773,69.39066059225513,74.35990888382688,67.81634819532908,73.85244161358811,68.62554112554112,73.31493506493507,67.20429009193055,72.82022471910112,67.81204569055036,72.75700934579439,67.47248182762202,72.91796469366562,67.37937219730942,71.64843049327354,1,2018-06-30,30,14
20434,2018-06-30,Uruguay,Portugal,South America,Europe,14,4,1018,1273,2,1,FIFA World Cup,Sochi,Russia,True,No,Win,65.01199040767386,71.31654676258992,68.55325443786982,75.53846153846153,70.22222222222223,74.4074074074074,70.63559322033899,75.545197740113,68.15576323987538,72.72274143302181,70.32336956521739,75.8179347826087,68.79577464788733,73.55633802816901,70.79938271604938,75.97839506172839,70.48611111111111,73.47222222222223,71.05637982195846,75.01780415430267,70.06122448979592,73.57142857142857,70.80838323353294,74.91916167664671,69.60645161290323,72.50967741935484,70.31476323119777,74.58774373259052,1,2018-06-30,32,21
20435,2018-07-01,Russia,Spain,Europe,Europe,49,6,1758,2104,1,1,FIFA World Cup,Moscow,Russia,False,Yes,Win,65.96969696969697,74.0909090909091,67.36464646464647,74.58080808080808,70.23148148148148,74.98148148148148,70.15899218071242,75.11555169417898,70.03539823008849,75.80530973451327,69.63019891500905,75.05244122965642,69.39423076923077,75.8173076923077,69.82713567839195,75.5396984924623,69.4047619047619,75.64285714285714,69.66326530612245,74.50834879406308,66.31313131313131,71.62626262626263,69.88502415458937,74.72946859903382,66.31391585760518,71.3495145631068,70.19740777666999,74.30209371884347,0,2018-07-01,45,41
20436,2018-07-01,Croatia,Denmark,Europe,Europe,12,15,2036,2014,1,1,FIFA World Cup,Nizhny Novgorod,Russia,True,Yes,Win,68.21604938271605,73.6358024691358,62.70044052863436,72.34361233480176,70.27142857142857,75.27142857142857,66.68181818181819,71.65530303030303,69.37086092715232,74.67549668874172,65.19421487603306,72.63223140495867,69.48550724637681,74.97101449275362,63.84251968503937,71.42125984251969,69.62790697674419,74.26356589147287,63.52870090634441,70.54078549848943,69.72,74.31,62.780281690140846,69.50704225352112,68.38983050847457,73.0,62.985380116959064,69.14035087719299,0,2018-07-01,31,2
20437,2018-07-02,Brazil,Mexico,South America,North America,4,10,2160,2041,2,0,FIFA World Cup,Samara,Russia,True,No,Win,70.55658627087199,74.7291280148423,62.40229885057471,71.69731800766283,72.4114774114774,74.91086691086691,67.16025641025641,72.50320512820512,72.19235511713933,75.15043156596793,66.11111111111111,71.92140921409214,71.99065420560747,74.92640186915888,65.45664739884393,71.82947976878613,71.16169154228855,73.17412935323384,65.62290502793296,71.63966480446928,70.90794451450189,72.74653215636822,65.77900552486187,71.12983425414365,69.88465845464725,71.53751399776036,66.22028985507247,70.6376811594203,1,2018-07-02,28,15
20438,2018-07-02,Belgium,Japan,Europe,Asia,5,41,2124,1816,3,2,FIFA World Cup,Rostov-on-Don,Russia,True,No,Win,64.15413533834587,73.99248120300751,62.0,68.87037037037037,68.99625468164794,74.9625468164794,66.47887323943662,70.71830985915493,67.90780141843972,74.68085106382979,65.25429553264605,70.05154639175258,68.48559670781893,75.48971193415638,64.62951807228916,69.46385542168674,68.26966292134831,74.31086142322097,63.471111111111114,67.35555555555555,67.86971830985915,73.53873239436619,62.31923890063425,66.13107822410149,68.20454545454545,73.74621212121212,62.19777777777778,65.82444444444444,1,2018-07-02,62,37
20439,2018-07-03,Sweden,Switzerland,Europe,Europe,21,8,1955,2087,1,0,FIFA World Cup,Saint Petersburg,Russia,True,No,Win,60.130434782608695,69.22049689440993,61.54255319148936,71.73404255319149,66.33079847908745,70.95437262357414,67.17582417582418,73.35714285714286,65.54980079681275,71.5378486055777,65.04433497536945,73.2512315270936,63.803212851405625,70.56224899598394,65.45945945945945,73.14594594594594,63.73297002724796,69.08446866485014,65.66826923076923,71.72596153846153,63.87301587301587,69.4021164021164,64.33333333333333,71.20779220779221,64.37260273972603,69.04657534246576,64.13084112149532,70.63084112149532,1,2018-07-03,35,9
20440,2018-07-03,Colombia,England,South America,Europe,17,7,1998,2099,1,1,FIFA World Cup,Moscow,Russia,True,Yes,Lose,64.03180212014134,71.26855123674912,61.0842586544742,70.3004572175049,69.3385214007782,73.46692607003891,64.3170731707317,70.6119241192412,68.29681978798587,73.56890459363957,63.34104046242775,70.95838150289018,65.98272138228941,71.57451403887688,62.85866517106001,71.21536735838474,65.578073089701,70.83222591362126,63.5661853188929,70.2653429602888,65.61485319516407,71.04317789291882,63.28328267477204,70.11671732522797,65.55614035087719,70.74035087719298,62.757371007371006,69.43611793611794,0,2018-07-03,1,24
20442,2018-07-06,Uruguay,France,South America,Europe,14,2,2017,2164,0,2,FIFA World Cup,Nizhny Novgorod,Russia,True,No,Lose,65.01199040767386,71.31654676258992,66.28819444444444,73.81597222222223,70.22222222222223,74.4074074074074,68.69604863221885,74.09219858156028,68.15576323987538,72.72274143302181,67.68004012036108,74.2617853560682,68.79577464788733,73.55633802816901,68.1907894736842,74.55811403508773,70.48611111111111,73.47222222222223,67.81634819532908,73.85244161358811,70.06122448979592,73.57142857142857,67.20429009193055,72.82022471910112,69.60645161290323,72.50967741935484,67.47248182762202,72.91796469366562,0,2018-07-06,44,21
20443,2018-07-06,Brazil,Belgium,South America,Europe,4,5,2160,2124,1,2,FIFA World Cup,Kazan,Russia,True,No,Lose,70.55658627087199,74.7291280148423,64.15413533834587,73.99248120300751,72.4114774114774,74.91086691086691,68.99625468164794,74.9625468164794,72.19235511713933,75.15043156596793,67.90780141843972,74.68085106382979,71.99065420560747,74.92640186915888,68.48559670781893,75.48971193415638,71.16169154228855,73.17412935323384,68.26966292134831,74.31086142322097,70.90794451450189,72.74653215636822,67.86971830985915,73.53873239436619,69.88465845464725,71.53751399776036,68.20454545454545,73.74621212121212,0,2018-07-06,14,15
20444,2018-07-07,Sweden,England,Europe,Europe,21,7,1955,2099,0,2,FIFA World Cup,Samara,Russia,True,No,Lose,60.130434782608695,69.22049689440993,61.0842586544742,70.3004572175049,66.33079847908745,70.95437262357414,64.3170731707317,70.6119241192412,65.54980079681275,71.5378486055777,63.34104046242775,70.95838150289018,63.803212851405625,70.56224899598394,62.85866517106001,71.21536735838474,63.73297002724796,69.08446866485014,63.5661853188929,70.2653429602888,63.87301587301587,69.4021164021164,63.28328267477204,70.11671732522797,64.37260273972603,69.04657534246576,62.757371007371006,69.43611793611794,0,2018-07-07,1,9
20445,2018-07-07,Russia,Croatia,Europe,Europe,49,12,1758,2036,2,2,FIFA World Cup,Sochi,Russia,False,Yes,Lose,65.96969696969697,74.0909090909091,68.21604938271605,73.6358024691358,70.23148148148148,74.98148148148148,70.27142857142857,75.27142857142857,70.03539823008849,75.80530973451327,69.37086092715232,74.67549668874172,69.39423076923077,75.8173076923077,69.48550724637681,74.97101449275362,69.4047619047619,75.64285714285714,69.62790697674419,74.26356589147287,66.31313131313131,71.62626262626263,69.72,74.31,66.31391585760518,71.3495145631068,68.38983050847457,73.0,0,2018-07-07,8,41
20446,2018-07-10,France,Belgium,Europe,Europe,2,5,2164,2124,1,0,FIFA World Cup,Saint Petersburg,Russia,True,No,Win,66.28819444444444,73.81597222222223,64.15413533834587,73.99248120300751,68.69604863221885,74.09219858156028,68.99625468164794,74.9625468164794,67.68004012036108,74.2617853560682,67.90780141843972,74.68085106382979,68.1907894736842,74.55811403508773,68.48559670781893,75.48971193415638,67.81634819532908,73.85244161358811,68.26966292134831,74.31086142322097,67.20429009193055,72.82022471910112,67.86971830985915,73.53873239436619,67.47248182762202,72.91796469366562,68.20454545454545,73.74621212121212,1,2018-07-10,14,14
20447,2018-07-11,Croatia,England,Europe,Europe,12,7,2036,2099,2,1,FIFA World Cup,Moscow,Russia,True,No,Win,68.21604938271605,73.6358024691358,61.0842586544742,70.3004572175049,70.27142857142857,75.27142857142857,64.3170731707317,70.6119241192412,69.37086092715232,74.67549668874172,63.34104046242775,70.95838150289018,69.48550724637681,74.97101449275362,62.85866517106001,71.21536735838474,69.62790697674419,74.26356589147287,63.5661853188929,70.2653429602888,69.72,74.31,63.28328267477204,70.11671732522797,68.38983050847457,73.0,62.757371007371006,69.43611793611794,1,2018-07-11,1,2
20448,2018-07-14,Belgium,England,Europe,Europe,5,7,2124,2099,2,0,FIFA World Cup,Saint Petersburg,Russia,True,No,Win,64.15413533834587,73.99248120300751,61.0842586544742,70.3004572175049,68.99625468164794,74.9625468164794,64.3170731707317,70.6119241192412,67.90780141843972,74.68085106382979,63.34104046242775,70.95838150289018,68.48559670781893,75.48971193415638,62.85866517106001,71.21536735838474,68.26966292134831,74.31086142322097,63.5661853188929,70.2653429602888,67.86971830985915,73.53873239436619,63.28328267477204,70.11671732522797,68.20454545454545,73.74621212121212,62.757371007371006,69.43611793611794,1,2018-07-14,1,37
